age,income,loan_amount,loan_term_months,credit_score,num_existing_loans,employment_years,debt_to_income,has_collateral,education,loan_purpose,region,default,loan_id,loan_to_income_ratio,monthly_payment_estimate,payment_to_income_ratio,credit_score_band,age_group,is_high_risk_purpose,education_enc,loan_purpose_enc,region_enc
27,35584.954248737966,22667.005637184462,48,519,4,300,0.17988578420795368,0,Bachelor,Education,South,1,LN000150,0.6369828517620858,472.2292841080096,0.15924571294052145,1,0,0,0,2,2
49,83248.94803182843,8773.77721807774,36,677,3,300,0.35735212618278034,0,High School,Auto,North,0,LN000151,0.10539204909500208,243.71603383549277,0.03513068303166736,3,2,0,1,0,1
49,52594.58819594929,1000.0,12,705,4,300,0.2470972756116049,0,Master,Personal,North,0,LN000152,0.019013363053140466,83.33333333333333,0.019013363053140466,3,2,1,2,4,1
41,55322.58590490042,12443.594861637572,12,429,3,300,0.3907164676722613,1,Bachelor,Personal,East,1,LN000153,0.2249279323824111,1036.9662384697976,0.2249279323824111,1,2,1,0,4,0
51,56155.48728027026,27078.165158460157,12,670,1,300,0.24822039980598215,0,High School,Auto,West,1,LN000154,0.4821998075328577,2256.513763205013,0.48219980753285774,3,3,0,1,0,3
32,40686.59972564722,24695.599483902002,48,616,2,300,0.09144841897110087,0,High School,Auto,South,0,LN000155,0.6069713284085245,514.4916559146251,0.15174283210213113,2,1,0,1,0,2
49,86285.39037892061,10356.302353739313,48,632,2,300,0.2406720890039728,0,High School,Education,South,1,LN000156,0.12002382220512434,215.75629903623567,0.030005955551281084,2,2,0,1,2,2
46,63220.53309637456,18644.120039918853,36,577,4,300,0.45104623545735756,1,High School,Home,West,0,LN000157,0.2949060871014392,517.8922233310792,0.09830202903381303,1,2,0,1,3,3
60,55791.81059555898,19908.367305204534,48,638,4,300,0.1508652389598113,1,Bachelor,Personal,West,1,LN000158,0.3568331461676786,414.7576521917611,0.08920828654191965,2,3,1,0,4,3
54,32894.87157698868,26922.70497191733,12,761,1,300,0.24027516847136238,0,PhD,Home,South,0,LN000159,0.8184468788366049,2243.5587476597775,0.8184468788366049,4,3,0,3,3,2
22,31761.350166875105,2595.3416303959566,24,614,2,300,0.1595722811204542,1,Master,Business,East,0,LN000160,0.08171383196117143,108.13923459983152,0.04085691598058572,2,0,0,2,1,0
48,48821.849367884635,6449.374154962843,12,727,2,300,0.38158580547892545,1,Bachelor,Business,West,0,LN000161,0.13210016085964346,537.4478462469036,0.1321001608596435,3,2,0,0,1,3
34,41000.1641285634,1000.0,24,585,4,300,0.41164626273894206,1,Master,Home,North,0,LN000162,0.024390146265373957,41.666666666666664,0.012195073132686978,2,1,0,2,3,1
62,33651.11308906897,9572.726413241022,36,710,2,300,0.1576173236137763,0,PhD,Business,West,1,LN000163,0.2844698298063303,265.90906703447286,0.0948232766021101,3,3,0,3,1,3
24,47580.839608568895,23530.44453975068,60,650,4,300,0.23617422291994392,0,High School,Personal,South,1,LN000164,0.49453613541348795,392.1740756625113,0.0989072270826976,2,0,1,1,4,2
60,50671.439434482214,10522.246720354553,48,678,0,300,0.10676685089248424,1,PhD,Personal,North,0,LN000165,0.20765636101496066,219.21347334071984,0.051914090253740164,3,3,1,3,4,1
27,57835.7084092054,4534.488561437551,48,650,2,300,0.33500280523462916,0,PhD,Business,South,0,LN000166,0.07840292245328183,94.46851169661564,0.019600730613320457,2,0,0,3,1,2
29,44921.61057251474,16813.091339856786,12,701,3,300,0.15704583912196482,0,Master,Personal,South,0,LN000167,0.37427623643894603,1401.0909449880655,0.37427623643894603,3,0,1,2,4,2
48,34847.98610679938,17018.950694298837,12,444,1,300,0.3837852503878791,0,Bachelor,Business,North,1,LN000168,0.4883768790007116,1418.2458911915699,0.48837687900071164,1,2,0,0,1,1
30,35541.58228017506,6863.604376389326,24,536,4,300,0.6291945852937246,1,Bachelor,Education,West,0,LN000169,0.1931147668745692,285.9835156828886,0.0965573834372846,1,0,0,0,2,3
58,79259.45458452376,10951.6327425216,48,683,2,300,0.2118484487361359,1,Bachelor,Education,South,1,LN000170,0.13817446511497974,228.1590154692,0.034543616278744936,3,3,0,0,2,2
54,29964.846272765153,16204.612165165008,36,486,2,300,0.030620584012041978,0,PhD,Home,North,0,LN000171,0.540787428630771,450.128115699028,0.18026247621025698,1,3,0,3,3,1
63,62263.6459658254,20967.89197353431,12,607,4,300,0.1286311030280663,1,High School,Business,South,0,LN000172,0.33675978411291463,1747.3243311278593,0.33675978411291463,2,3,0,1,1,2
45,65390.926595487916,9809.020372087582,48,645,3,300,0.1388325306523651,0,Master,Education,North,1,LN000173,0.1500058323499031,204.35459108515795,0.03750145808747578,2,2,0,2,2,1
36,52574.49048328662,8656.189226314604,60,583,2,300,0.3101570125766353,1,High School,Education,East,1,LN000174,0.16464618385729096,144.26982043857672,0.03292923677145819,2,1,0,1,2,0
53,90356.58116810358,30300.437515455527,24,594,0,300,0.4152147157377789,0,High School,Personal,South,1,LN000175,0.33534289504693837,1262.518229810647,0.16767144752346919,2,3,1,1,4,2
53,65034.379860553985,12807.790154041777,12,671,1,300,0.18866631041439125,0,PhD,Home,South,0,LN000176,0.1969387604141702,1067.315846170148,0.1969387604141702,3,3,0,3,3,2
45,91858.060966093,16995.474433712436,12,730,4,300,0.24525829963301754,1,Master,Home,North,0,LN000177,0.1850188677506035,1416.289536142703,0.1850188677506035,3,2,0,2,3,1
62,41978.719961702554,20186.919651165037,36,573,2,300,0.11599978594325912,1,Bachelor,Education,North,0,LN000178,0.4808845927074882,560.7477680879177,0.16029486423582942,1,3,0,0,2,1
33,42321.09180213163,1000.0,12,603,1,300,0.36203691274322214,0,PhD,Education,North,0,LN000179,0.023628880007997146,83.33333333333333,0.023628880007997143,2,1,0,3,2,1
60,65550.74317360029,14851.784306411955,48,591,4,300,0.11367920036154423,0,Master,Home,North,0,LN000180,0.22656927423506798,309.41217305024907,0.056642318558766995,2,3,0,2,3,1
23,49770.68725361594,1834.2697226106939,48,456,4,300,0.33452870878938334,1,PhD,Personal,West,0,LN000181,0.03685441820933325,38.21395255438946,0.009213604552333313,1,0,1,3,4,3
24,88713.30849784035,13953.780409860783,48,661,4,300,0.07849376836632894,0,Bachelor,Auto,West,1,LN000182,0.15729072273525316,290.7037585387663,0.03932268068381328,2,0,0,0,0,3
58,61834.00767261875,25984.99121469191,60,724,3,300,0.30988919095677103,1,PhD,Personal,West,1,LN000183,0.4202378625087655,433.0831869115318,0.0840475725017531,3,3,1,3,4,3
38,34108.51560286569,7012.253386224448,60,731,0,300,0.08986542700837671,0,Master,Auto,East,1,LN000184,0.2055865892221736,116.87088977040747,0.041117317844434724,3,1,0,2,0,0
23,20263.671829119485,1668.6464820174133,12,580,4,300,0.00977031362304874,0,PhD,Home,South,0,LN000185,0.08234669886528265,139.0538735014511,0.08234669886528265,2,0,0,3,3,2
23,53435.22815313471,30101.486214932745,60,549,3,300,0.12765215367790592,1,High School,Home,West,1,LN000186,0.5633266153307681,501.69143691554575,0.11266532306615361,1,0,0,1,3,3
49,53217.53740933533,5823.542596782625,60,651,4,300,0.6751543536695164,1,Bachelor,Home,West,1,LN000187,0.10942901307118862,97.05904327971042,0.021885802614237726,2,2,0,0,3,3
44,61275.31846616775,3011.368022184077,36,716,4,300,0.3784066208591745,0,Master,Business,South,0,LN000188,0.04914487753901693,83.64911172733547,0.016381625846338975,3,2,0,2,1,2
58,79213.81147511805,27952.252555121435,60,662,3,300,0.4684497766792797,0,Bachelor,Business,West,1,LN000189,0.3528709455408739,465.87087591869056,0.07057418910817478,2,3,0,0,1,3
53,76582.26607987855,5508.240625622762,24,673,0,300,0.1277599399918605,1,Master,Business,South,0,LN000190,0.07192579832878586,229.5100260676151,0.03596289916439292,3,3,0,2,1,2
54,43421.979353271345,28159.313677828995,24,741,1,300,0.2975228994832947,0,PhD,Home,East,0,LN000191,0.6485036863181944,1173.3047365762081,0.3242518431590972,4,3,0,3,3,0
22,29123.61196391157,17192.726625365234,24,590,2,300,0.15131461641531568,1,Master,Education,North,1,LN000192,0.5903363444983935,716.3636093902181,0.2951681722491967,2,0,0,2,2,1
40,30317.577299818593,25271.656613387495,12,632,4,300,0.17822044489300842,0,Bachelor,Home,East,1,LN000193,0.833564514851215,2105.971384448958,0.833564514851215,2,1,0,0,3,0
23,40263.96589357243,16488.530688762006,48,780,0,300,0.38661488140892875,0,High School,Auto,South,0,LN000194,0.4095108448170568,343.5110560158751,0.1023777112042642,4,0,0,1,0,2
47,47665.369039219615,23637.61891783006,36,634,2,300,0.37019759311374106,0,High School,Personal,South,1,LN000195,0.4959076032408509,656.6005254952794,0.16530253441361697,2,2,1,1,4,2
53,61101.24277930334,7652.409419353862,12,548,4,300,0.41353257288776746,0,Bachelor,Auto,West,0,LN000196,0.12524146926101382,637.7007849461552,0.12524146926101382,1,3,0,0,0,3
27,38980.64806208041,10091.17788781333,48,596,2,300,0.2198153227825336,0,High School,Personal,West,0,LN000197,0.2588766064571878,210.2328726627777,0.06471915161429695,2,0,1,1,4,3
53,60607.83942226629,1000.0,36,574,3,300,0.6948362585674053,1,High School,Auto,North,1,LN000198,0.016499515731501508,27.77777777777778,0.00549983857716717,1,3,0,1,0,1
25,62240.80291718104,22774.25182206281,36,678,0,300,0.3277471243148822,0,Bachelor,Personal,North,1,LN000199,0.36590549534469735,632.6181061684115,0.12196849844823246,3,0,1,0,4,1
32,57866.877651917785,18356.5547465228,36,578,0,300,0.22067002855741916,1,Master,Education,West,0,LN000200,0.31722041159610487,509.9042985145222,0.10574013719870161,1,1,0,2,2,3
38,32427.540059746098,6941.402997364623,24,671,1,300,0.09156252794477072,1,High School,Personal,West,0,LN000201,0.21405888280688082,289.2251248901926,0.10702944140344041,3,1,1,1,4,3
59,64356.53450471916,1008.7836134566533,24,591,1,300,0.2585035395742395,1,High School,Home,East,1,LN000202,0.015674921299292162,42.03265056069389,0.007837460649646081,2,3,0,1,3,0
45,96625.39257533447,17254.50518900115,24,480,2,300,0.14113670711465698,1,Bachelor,Auto,South,0,LN000203,0.1785711263791098,718.9377162083812,0.0892855631895549,1,2,0,0,0,2
26,59917.936538258095,28407.636278177524,36,674,3,300,0.09488685320202442,0,High School,Business,East,0,LN000204,0.47410905514142687,789.1010077271535,0.15803635171380898,3,0,0,1,1,0
55,15000.0,13896.312619341414,36,661,2,300,0.47955829983330583,0,High School,Education,South,1,LN000205,0.9264208412894276,386.00868387059484,0.3088069470964759,2,3,0,1,2,2
27,79817.59144093806,9732.431691826267,24,691,4,300,0.20397582419348187,1,High School,Auto,North,1,LN000206,0.12193341738491183,405.5179871594278,0.06096670869245591,3,0,0,1,0,1
43,40945.044466012274,7503.405758816256,36,596,0,300,0.3593803514413815,1,Bachelor,Education,North,1,LN000207,0.18325552839598683,208.42793774489598,0.061085176131995614,2,2,0,0,2,1
32,100314.25380991385,24994.789662130577,24,587,2,300,0.27048750346737954,0,High School,Business,South,1,LN000208,0.24916488647259813,1041.4495692554408,0.12458244323629906,2,1,0,1,1,2
37,57327.269027319206,8766.017404717802,24,682,2,300,0.19890955706167673,1,PhD,Business,North,1,LN000209,0.15291182631672848,365.2507251965751,0.07645591315836424,3,1,0,3,1,1
54,21305.986120283487,12030.567199858544,24,771,0,300,0.1928531996864055,0,High School,Business,South,0,LN000210,0.5646566712256204,501.2736333274393,0.2823283356128102,4,3,0,1,1,2
30,15000.0,23333.879263350234,48,650,0,300,0.4261505444054459,1,PhD,Business,West,1,LN000211,1.5555919508900156,486.1224846531299,0.38889798772250395,2,0,0,3,1,3
27,85794.81525351758,20099.852838690535,36,683,1,300,0.4721562235658095,0,Master,Business,West,1,LN000212,0.23427817612634166,558.3292455191815,0.07809272537544723,3,0,0,2,1,3
37,77118.09971834545,12336.72536010657,12,624,1,300,0.4400901178151389,0,Master,Home,North,0,LN000213,0.15997185362662425,1028.0604466755474,0.15997185362662422,2,1,0,2,3,1
50,99520.3777153338,9408.184470005239,24,526,0,300,0.21647963466680892,0,High School,Personal,North,0,LN000214,0.09453525685881368,392.0076862502183,0.04726762842940684,1,2,1,1,4,1
24,55218.489711471106,26724.626317963048,12,727,2,300,0.6050657279735583,0,Bachelor,Business,East,1,LN000215,0.48397966799898307,2227.052193163587,0.48397966799898307,3,0,0,0,1,0
41,53869.40233240639,6069.042599152146,48,722,4,300,0.42841262363824906,1,Master,Auto,North,1,LN000216,0.11266214838810588,126.43838748233638,0.028165537097026475,3,2,0,2,0,1
57,47345.62415682885,13317.718518980928,36,706,2,300,0.10796833757162015,1,Bachelor,Auto,South,0,LN000217,0.28128720987745304,369.936625527248,0.09376240329248435,3,3,0,0,0,2
40,41834.195174815584,2952.9881012615915,24,635,4,300,0.5678253447480206,0,Bachelor,Business,South,0,LN000218,0.07058790276523132,123.04117088589965,0.03529395138261566,2,1,0,0,1,2
47,47151.40891084369,24510.93742349628,24,697,0,300,0.4195022721386305,0,High School,Education,South,0,LN000219,0.5198346770473566,1021.2890593123451,0.2599173385236783,3,2,0,1,2,2
24,59349.26664648059,11200.912992935951,24,721,4,300,0.1833481375510805,0,Bachelor,Business,East,1,LN000220,0.18872875143774276,466.704708038998,0.09436437571887138,3,0,0,0,1,0
40,38121.98426175796,9402.993610274752,12,779,1,300,0.4463145028447369,0,High School,Home,West,1,LN000221,0.24665540874553474,783.5828008562294,0.24665540874553474,4,1,0,1,3,3
41,21614.213062520328,20293.29972307782,48,729,0,300,0.32383592307474157,1,PhD,Personal,South,1,LN000222,0.9388868178720321,422.77707756412127,0.23472170446800805,3,2,1,3,4,2
53,58197.53268028355,3595.8770295828763,36,655,3,300,0.47059398331326174,0,Bachelor,Auto,East,1,LN000223,0.06178744809229869,99.88547304396879,0.020595816030766233,2,3,0,0,0,0
28,37676.08802613136,20083.051049750728,48,545,4,300,0.19107462693479346,0,High School,Business,East,1,LN000224,0.5330450187880849,418.3968968698068,0.13326125469702121,1,0,0,1,1,0
62,15000.0,12115.65766345995,24,662,4,300,0.37208344965675544,0,Bachelor,Personal,North,0,LN000225,0.8077105108973299,504.81906931083125,0.403855255448665,2,3,1,0,4,1
54,66051.34781314022,5357.606281758444,48,670,3,300,0.2390923857922203,1,Bachelor,Personal,North,1,LN000226,0.08111274726618985,111.61679753663425,0.02027818681654746,3,3,1,0,4,1
61,32838.81923765944,7077.89623790545,12,706,3,300,0.08767422146788129,0,High School,Business,West,1,LN000227,0.21553443157263538,589.8246864921208,0.21553443157263535,3,3,0,1,1,3
60,68235.7890938147,9526.399203506098,60,758,0,300,0.2003166814074748,0,Bachelor,Personal,East,0,LN000228,0.13961001008442397,158.77332005843496,0.027922002016884793,4,3,1,0,4,0
39,67756.96213031963,11447.650596290092,60,642,2,300,0.23357945711146666,1,High School,Auto,South,0,LN000229,0.16895165066982157,190.79417660483486,0.03379033013396431,2,1,0,1,0,2
61,60671.80023045666,5411.791409270292,36,818,3,300,0.31061506453400034,1,Bachelor,Business,East,0,LN000230,0.08919780505463928,150.32753914639702,0.02973260168487976,5,3,0,0,1,0
22,104936.35680712992,17356.12791654437,36,509,4,300,0.1193163338790854,1,Bachelor,Education,North,1,LN000231,0.16539670753430524,482.1146643484547,0.05513223584476841,1,0,0,0,2,1
32,52238.96300055245,5202.224128354652,48,683,3,300,0.09334001858411747,0,Bachelor,Business,East,1,LN000232,0.09958513396025177,108.37966934072192,0.024896283490062943,3,1,0,0,1,0
49,49287.20865002823,1000.0,36,586,0,300,0.04717830974531756,1,Bachelor,Auto,South,1,LN000233,0.020289239893877157,27.77777777777778,0.006763079964625718,2,2,0,0,0,2
46,68673.44842833834,30356.95703038018,12,497,0,300,0.6693825792235307,1,Master,Business,East,0,LN000234,0.4420479490273169,2529.7464191983486,0.4420479490273169,1,2,0,2,1,0
44,53891.052757724145,16583.420392791737,24,633,4,300,0.16740055597164902,1,Bachelor,Business,West,1,LN000235,0.30772121797926566,690.9758496996557,0.1538606089896328,2,2,0,0,1,3
52,78209.87074788018,31075.932733164598,24,533,4,300,0.39368592285557397,0,Bachelor,Business,West,0,LN000236,0.39734029011941424,1294.8305305485248,0.1986701450597071,1,3,0,0,1,3
51,29623.881848489556,6650.725199783599,48,637,4,300,0.271423749029406,0,Master,Home,West,1,LN000237,0.2245055267840498,138.55677499549165,0.05612638169601246,2,3,0,2,3,3
63,29956.5110507132,18838.357714303987,24,652,2,300,0.2886975631573225,1,High School,Home,North,0,LN000238,0.6288568679581091,784.9315714293328,0.31442843397905457,2,3,0,1,3,1
56,70316.18982652435,22156.86959090608,48,739,4,300,0.18800774221445038,1,High School,Auto,West,0,LN000239,0.31510338722232883,461.60144981054333,0.0787758468055822,3,3,0,1,0,3
28,31703.781213227932,13485.229934613952,36,529,0,300,0.265602687592787,0,Master,Personal,East,1,LN000240,0.42535083887682895,374.5897204059431,0.141783612958943,1,0,1,2,4,0
37,67181.97212885428,3444.400195370554,36,722,0,300,0.1869254645081614,0,Bachelor,Business,South,1,LN000241,0.05126970951022742,95.67778320473761,0.017089903170075808,3,1,0,0,1,2
47,62400.05692420731,12884.150926221642,12,657,3,300,0.24304919335976108,1,Master,Business,West,1,LN000242,0.20647658930617738,1073.6792438518034,0.20647658930617738,2,2,0,2,1,3
23,41110.23427944673,20011.175464769916,24,732,4,300,0.26992389194377264,0,High School,Home,South,0,LN000243,0.4867687040833675,833.7989776987465,0.24338435204168374,3,0,0,1,3,2
22,62343.40320466868,19705.763599205588,12,615,2,300,0.5203671711607203,0,Master,Education,North,1,LN000244,0.31608418190635273,1642.1469666004657,0.31608418190635273,2,0,0,2,2,1
33,30308.15108431521,14986.971100335546,60,543,1,300,0.7250445911322113,1,High School,Home,North,0,LN000245,0.4944864851254969,249.7828516722591,0.09889729702509939,1,1,0,1,3,1
26,35002.001474725985,22178.30354537397,12,552,3,300,0.10220396684661529,0,Master,Personal,North,0,LN000246,0.6336295814794571,1848.1919621144973,0.6336295814794571,1,0,1,2,4,1
58,50256.24523175868,21800.688971938827,48,546,2,300,0.2822869361453516,1,Master,Business,North,1,LN000247,0.43379064375788684,454.1810202487256,0.10844766093947171,1,3,0,2,1,1
53,56578.55638144442,10810.659199523972,48,688,4,300,0.3838314457292997,1,Bachelor,Business,West,1,LN000248,0.1910734364913816,225.22206665674943,0.047768359122845404,3,3,0,0,1,3
30,48927.22926024284,2836.6427611343424,12,768,2,300,0.4097023506822471,1,Bachelor,Auto,East,0,LN000249,0.05797677089062826,236.3868967611952,0.057976770890628256,4,0,0,0,0,0
62,63662.319277462215,16523.47126408631,36,604,1,300,0.12931786966613137,0,Bachelor,Education,North,0,LN000250,0.2595486851817534,458.9853128912864,0.0865162283939178,2,3,0,0,2,1
56,62769.32830096582,9026.899471836747,60,700,2,300,0.21964914443182543,0,High School,Auto,South,1,LN000251,0.14381067499328093,150.44832453061244,0.028762134998656184,3,3,0,1,0,2
40,85587.3361669629,16149.988807194322,12,528,1,300,0.2807257045075378,1,Bachelor,Education,North,0,LN000252,0.18869600960227445,1345.8324005995269,0.18869600960227445,1,1,0,0,2,1
37,53094.29305709991,25764.23882841519,36,664,1,300,0.20005229662563406,1,Bachelor,Education,West,0,LN000253,0.485254390725331,715.6733007893108,0.16175146357511033,2,1,0,0,2,3
